1044	2016-02-11	03	07	16	26	34	39	23
1043	2016-02-08	21	29	30	32	38	42	16
1042	2016-02-04	04	10	11	12	18	25	36
1041	2016-02-01	14	22	27	29	33	37	24
1040	2016-01-28	07	13	15	21	23	34	12
1039	2016-01-25	06	09	20	34	37	41	25
1038	2016-01-21	03	07	24	25	27	39	20
1037	2016-01-18	01	03	12	13	21	32	41
1036	2016-01-14	02	08	17	27	30	31	13
1035	2016-01-11	09	15	17	19	27	33	40
1034	2016-01-07	14	20	24	25	31	32	29
1033	2016-01-04	01	15	21	24	37	41	07
1032	2015-12-28	11	20	21	30	36	43	17
1031	2015-12-24	02	04	07	22	32	35	01
1030	2015-12-21	04	09	17	20	23	42	19
1029	2015-12-17	05	13	22	31	37	39	04
1028	2015-12-14	07	10	18	21	28	36	40
1027	2015-12-10	13	16	17	19	20	38	18
1026	2015-12-07	01	08	11	17	22	26	31
1025	2015-12-03	10	17	20	21	36	43	34
1024	2015-11-30	02	04	05	20	37	43	32
1023	2015-11-26	09	17	24	25	33	40	43
1022	2015-11-23	03	15	19	30	34	37	12
1021	2015-11-19	03	30	32	33	34	39	28
1020	2015-11-16	02	25	27	28	35	42	06
1019	2015-11-12	08	14	15	22	25	40	19
1018	2015-11-09	03	22	25	28	32	39	21
1017	2015-11-05	01	04	24	30	39	40	05
1016	2015-11-02	01	14	31	32	39	42	34
1015	2015-10-29	09	14	20	23	27	32	22
1014	2015-10-26	02	03	09	19	40	42	06
1013	2015-10-22	03	20	36	38	39	41	22
1012	2015-10-19	09	11	19	22	27	38	02
1011	2015-10-15	23	26	27	29	30	43	06
1010	2015-10-12	06	12	16	24	25	37	17
1009	2015-10-08	03	19	34	36	40	43	28
1008	2015-10-05	11	14	16	21	24	39	36
1007	2015-10-01	03	08	17	25	28	43	42
1006	2015-09-28	07	08	16	31	32	33	12
1005	2015-09-24	05	13	20	24	25	27	42
1004	2015-09-21	03	21	23	24	27	32	36
1003	2015-09-17	13	22	26	34	38	43	42
1002	2015-09-14	08	14	22	25	27	41	11
1001	2015-09-10	09	12	15	16	18	35	02
1000	2015-09-07	01	15	21	22	26	29	37
999	2015-09-03	08	15	17	30	32	36	43
998	2015-08-31	01	03	12	19	26	29	28
997	2015-08-27	03	05	08	11	33	43	23
996	2015-08-24	01	03	14	26	27	42	25
995	2015-08-20	07	11	17	21	37	39	36
994	2015-08-17	18	22	29	31	39	43	09
993	2015-08-13	01	05	10	32	38	40	18
992	2015-08-10	04	06	08	22	27	38	34
991	2015-08-06	03	18	21	25	29	37	35
990	2015-08-03	04	12	16	27	28	41	42
989	2015-07-30	05	07	31	33	36	39	21
988	2015-07-27	05	06	10	22	34	41	19
987	2015-07-23	03	14	15	24	25	36	33
986	2015-07-20	04	11	17	30	36	43	05
985	2015-07-16	03	11	19	26	29	38	31
984	2015-07-13	14	23	24	28	37	38	20
983	2015-07-09	15	19	32	35	36	38	31
982	2015-07-06	15	19	21	22	29	40	42
981	2015-07-02	14	19	22	23	31	37	21
980	2015-06-29	15	20	23	35	38	42	13
979	2015-06-25	09	12	16	18	27	38	10
978	2015-06-22	03	11	19	30	38	42	31
977	2015-06-18	10	15	17	27	42	43	33
976	2015-06-15	06	13	22	28	42	43	29
975	2015-06-11	03	11	13	27	29	36	15
974	2015-06-08	02	03	29	30	32	43	26
973	2015-06-04	01	05	06	12	30	31	24
972	2015-06-01	02	07	17	18	21	40	29
971	2015-05-28	02	03	04	12	22	29	11
970	2015-05-25	02	04	18	23	31	38	01
969	2015-05-21	03	09	19	22	23	40	10
968	2015-05-18	06	10	15	20	23	26	17
967	2015-05-14	01	11	26	30	32	40	08
966	2015-05-11	10	22	31	34	36	43	30
965	2015-05-07	10	12	19	20	21	22	13
964	2015-05-04	02	21	23	29	30	43	26
963	2015-04-30	04	23	29	31	32	35	17
962	2015-04-27	04	06	10	24	32	37	35
961	2015-04-23	05	11	17	18	19	25	34
960	2015-04-20	05	18	23	32	35	39	10
959	2015-04-16	01	16	18	28	36	38	42
958	2015-04-13	09	18	23	24	26	30	21
957	2015-04-09	02	11	22	32	36	42	20
956	2015-04-06	01	04	06	22	24	38	34
955	2015-04-02	14	19	27	28	37	42	24
954	2015-03-30	03	23	24	28	29	42	41
953	2015-03-26	02	09	17	38	39	42	20
952	2015-03-23	10	16	22	25	31	39	27
951	2015-03-19	11	15	22	23	26	30	37
950	2015-03-16	02	06	16	24	30	41	18
949	2015-03-12	05	19	26	36	39	43	09
948	2015-03-09	07	16	17	28	39	43	24
947	2015-03-05	01	06	21	23	27	40	09
946	2015-03-02	02	09	12	16	31	36	41
945	2015-02-26	03	10	15	23	36	37	31
944	2015-02-23	07	20	25	29	33	37	27
943	2015-02-19	09	10	14	15	39	43	25
942	2015-02-16	02	03	14	27	28	38	08
941	2015-02-12	05	12	22	29	38	39	19
940	2015-02-09	01	18	28	31	35	37	39
939	2015-02-05	08	11	15	17	26	43	32
938	2015-02-02	05	09	12	19	30	35	29
937	2015-01-29	13	15	21	25	36	41	08
936	2015-01-26	01	03	12	16	20	35	05
935	2015-01-22	02	12	14	26	38	43	08
934	2015-01-19	03	07	16	17	20	32	12
933	2015-01-15	05	09	20	21	31	41	26
932	2015-01-12	04	15	30	37	42	43	32
931	2015-01-08	14	18	19	24	25	33	21
930	2015-01-05	10	12	37	39	40	43	11
929	2014-12-29	10	12	15	25	31	34	26
928	2014-12-25	01	21	23	26	31	33	14
927	2014-12-22	02	29	30	31	33	34	37
926	2014-12-18	16	26	32	35	37	39	25
925	2014-12-15	25	26	27	28	32	37	40
924	2014-12-11	13	20	24	32	35	42	43
923	2014-12-08	05	13	30	31	32	35	29
922	2014-12-04	04	06	19	32	33	38	01
921	2014-12-01	05	07	26	36	38	39	32
920	2014-11-27	09	17	27	30	35	38	06
919	2014-11-24	02	09	12	17	33	42	26
918	2014-11-20	10	15	25	29	34	36	39
917	2014-11-17	02	06	25	26	41	42	18
916	2014-11-13	06	14	25	27	38	43	21
915	2014-11-10	07	12	21	33	38	40	42
914	2014-11-06	02	03	26	33	36	40	19
913	2014-11-03	05	08	20	31	36	41	16
912	2014-10-30	05	14	19	20	32	42	11
911	2014-10-27	08	16	18	22	27	35	03
910	2014-10-23	11	12	13	17	25	33	14
909	2014-10-20	12	15	21	27	30	35	28
908	2014-10-16	06	14	21	22	23	30	32
907	2014-10-13	05	13	18	22	27	41	19
906	2014-10-09	06	09	12	13	30	40	31
905	2014-10-06	04	15	24	40	41	42	31
904	2014-10-02	02	04	06	15	21	41	29
903	2014-09-29	01	03	06	07	16	19	12
902	2014-09-25	11	21	26	31	32	33	22
901	2014-09-22	06	13	22	28	29	37	14
900	2014-09-18	08	12	21	22	31	35	02
899	2014-09-15	03	10	15	18	27	40	38
898	2014-09-11	13	17	21	25	29	37	23
897	2014-09-08	08	10	14	15	27	30	12
896	2014-09-04	05	06	21	27	32	38	34
895	2014-09-01	05	12	24	25	37	38	39
894	2014-08-28	04	05	09	20	21	32	40
893	2014-08-25	10	12	26	28	29	37	34
892	2014-08-21	14	19	31	35	40	43	38
891	2014-08-18	07	09	14	30	42	43	24
890	2014-08-14	01	04	06	14	28	31	21
889	2014-08-11	02	10	21	28	41	43	12
888	2014-08-07	02	04	09	36	37	39	43
887	2014-08-04	03	04	06	18	32	37	07
886	2014-07-31	07	10	13	23	34	39	11
885	2014-07-28	22	28	33	36	37	41	14
884	2014-07-24	02	07	25	26	38	42	19
883	2014-07-21	10	16	25	29	38	42	23
882	2014-07-17	05	15	23	26	30	36	06
881	2014-07-14	04	06	12	18	28	41	35
880	2014-07-10	01	08	11	16	25	32	19
879	2014-07-07	24	27	34	35	36	43	25
878	2014-07-03	05	14	16	22	25	40	43
877	2014-06-30	03	14	17	32	35	43	10
876	2014-06-26	11	12	18	25	35	39	09
875	2014-06-23	04	05	11	13	22	25	43
874	2014-06-19	02	08	21	27	33	37	42
873	2014-06-16	04	22	26	27	32	43	20
872	2014-06-12	06	10	17	18	19	24	07
871	2014-06-09	03	10	11	13	20	27	25
870	2014-06-05	01	11	14	21	23	39	26
869	2014-06-02	05	07	23	24	37	38	40
868	2014-05-29	05	18	19	26	31	43	10
867	2014-05-26	02	14	21	26	37	38	18
866	2014-05-22	01	03	10	21	29	43	39
865	2014-05-19	05	07	08	12	23	25	26
864	2014-05-15	19	21	24	28	32	40	12
863	2014-05-12	04	14	18	26	35	36	02
862	2014-05-08	05	10	16	34	36	39	43
861	2014-05-05	04	17	21	28	35	42	29
860	2014-05-01	14	16	32	35	38	41	06
859	2014-04-28	01	12	15	17	21	36	24
858	2014-04-24	03	14	29	32	33	42	40
857	2014-04-21	01	03	06	17	28	42	24
856	2014-04-17	10	24	32	34	38	40	43
855	2014-04-14	10	13	15	25	37	42	30
854	2014-04-10	04	11	14	18	25	37	42
853	2014-04-07	02	09	22	26	31	35	07
852	2014-04-03	03	17	22	23	27	40	35
851	2014-03-31	05	08	14	20	26	27	07
850	2014-03-27	02	11	30	32	38	41	04
849	2014-03-24	01	03	04	10	15	40	34
848	2014-03-20	06	07	13	15	35	39	33
847	2014-03-17	09	10	23	31	35	36	38
846	2014-03-13	09	14	18	28	30	33	04
845	2014-03-10	02	12	13	22	24	34	20
844	2014-03-06	02	05	18	27	35	38	24
843	2014-03-03	03	07	08	26	42	43	11
842	2014-02-27	08	11	17	26	33	43	24
841	2014-02-24	08	22	24	28	31	36	38
840	2014-02-20	03	04	17	24	27	34	39
839	2014-02-17	01	03	05	12	13	38	37
838	2014-02-13	12	28	32	36	38	43	13
837	2014-02-10	05	17	34	37	39	42	28
836	2014-02-06	07	11	31	34	38	43	28
835	2014-02-03	05	09	10	28	39	40	24
834	2014-01-30	04	17	27	39	41	42	08
833	2014-01-27	05	06	13	20	22	28	02
832	2014-01-23	19	24	27	31	32	33	17
831	2014-01-20	03	04	07	13	22	31	19
830	2014-01-16	05	06	09	18	28	40	22
829	2014-01-13	02	03	23	32	36	39	20
828	2014-01-09	02	09	10	24	25	43	26
827	2014-01-06	02	04	23	24	33	41	05
826	2013-12-30	05	15	22	24	29	36	02
825	2013-12-26	06	10	12	16	39	40	20
824	2013-12-23	16	19	26	27	29	32	04
823	2013-12-19	05	06	23	30	37	38	28
822	2013-12-16	06	11	15	24	27	33	29
821	2013-12-12	07	10	12	34	40	43	16
820	2013-12-09	01	11	19	28	39	43	16
819	2013-12-05	10	19	23	25	30	40	14
818	2013-12-02	05	21	24	34	37	38	16
817	2013-11-28	16	21	27	32	34	43	42
816	2013-11-25	05	14	19	24	27	37	09
815	2013-11-21	01	02	06	24	25	41	29
814	2013-11-18	04	07	15	23	38	42	01
813	2013-11-14	09	10	12	13	28	38	39
812	2013-11-11	01	12	15	26	34	40	22
811	2013-11-07	02	06	20	24	31	40	34
810	2013-11-04	03	31	32	38	39	40	37
809	2013-10-31	02	11	20	31	32	37	17
808	2013-10-28	13	18	22	28	41	42	26
807	2013-10-24	01	06	12	20	22	23	27
806	2013-10-21	03	16	19	25	39	40	29
805	2013-10-17	02	14	19	22	24	43	06
804	2013-10-14	06	20	23	25	31	33	30
803	2013-10-10	09	29	33	34	35	41	27
802	2013-10-07	09	13	18	19	25	30	15
801	2013-10-03	02	18	19	20	25	31	32
800	2013-09-30	08	12	22	23	25	35	43
799	2013-09-26	04	06	08	10	19	28	25
798	2013-09-23	01	03	05	25	39	41	34
797	2013-09-19	01	04	13	18	23	39	35
796	2013-09-16	01	07	11	14	22	34	02
795	2013-09-12	13	19	24	28	33	38	29
794	2013-09-09	15	22	25	29	34	42	02
793	2013-09-05	10	13	14	19	26	43	12
792	2013-09-02	01	07	14	25	37	43	04
791	2013-08-29	01	10	22	24	34	37	20
790	2013-08-26	09	13	19	27	34	38	08
789	2013-08-22	12	17	29	32	38	40	28
788	2013-08-19	02	08	13	27	31	32	16
787	2013-08-15	04	05	13	21	33	34	15
786	2013-08-12	10	11	17	31	35	39	23
785	2013-08-08	01	09	18	20	24	29	15
784	2013-08-05	01	09	23	29	37	41	22
783	2013-08-01	09	14	22	24	25	32	13
782	2013-07-29	19	21	23	24	27	43	10
781	2013-07-25	05	06	15	23	40	43	39
780	2013-07-22	06	07	12	26	39	43	04
779	2013-07-18	10	13	27	34	36	39	07
778	2013-07-15	05	11	17	24	35	41	03
777	2013-07-11	15	16	23	29	37	39	42
776	2013-07-08	02	08	14	23	28	42	25
775	2013-07-04	01	02	21	22	37	38	17
774	2013-07-01	02	04	09	13	16	33	15
773	2013-06-27	04	07	10	11	12	32	09
772	2013-06-24	07	11	16	19	20	23	30
771	2013-06-20	15	21	31	32	33	34	27
770	2013-06-17	17	19	21	22	36	37	25
769	2013-06-13	01	02	04	16	17	38	08
768	2013-06-10	01	08	19	25	32	38	39
767	2013-06-06	02	06	11	27	29	37	14
766	2013-06-03	06	10	12	32	37	39	33
765	2013-05-30	04	14	17	22	26	41	06
764	2013-05-27	06	07	24	34	42	43	14
763	2013-05-23	06	08	10	21	39	42	36
762	2013-05-20	06	08	09	20	24	27	40
761	2013-05-16	08	10	11	12	20	40	42
760	2013-05-13	03	04	06	15	32	40	34
759	2013-05-09	14	22	25	28	37	41	31
758	2013-05-06	11	19	20	25	38	40	33
757	2013-05-02	04	10	14	19	35	38	17
756	2013-04-29	08	10	24	26	27	28	32
755	2013-04-25	10	16	20	25	29	39	02
754	2013-04-22	16	27	33	35	39	41	42
753	2013-04-18	02	04	11	15	20	38	18
752	2013-04-15	03	05	13	18	22	37	14
751	2013-04-11	13	16	21	25	31	38	43
750	2013-04-08	04	06	13	16	18	39	34
749	2013-04-04	07	08	11	13	23	40	25
748	2013-04-01	02	14	16	27	28	30	21
747	2013-03-28	08	19	20	23	24	35	05
746	2013-03-25	06	09	10	29	31	35	28
745	2013-03-21	08	12	16	23	33	34	06
744	2013-03-18	02	05	12	14	30	42	03
743	2013-03-14	03	04	08	10	14	37	32
742	2013-03-11	02	12	13	14	22	35	04
741	2013-03-07	08	11	15	29	36	43	18
740	2013-03-04	08	09	15	26	37	40	18
739	2013-02-28	11	13	18	20	28	38	31
738	2013-02-25	14	21	22	32	33	41	09
737	2013-02-21	06	10	21	24	27	39	11
736	2013-02-18	02	14	17	19	38	43	06
735	2013-02-14	05	12	19	22	32	39	14
734	2013-02-11	10	19	22	27	29	39	21
733	2013-02-07	05	13	14	26	37	38	28
732	2013-02-04	20	33	35	36	37	38	29
731	2013-01-31	06	07	23	25	38	42	21
730	2013-01-28	10	15	21	22	33	35	01
729	2013-01-24	02	10	16	18	27	42	22
728	2013-01-21	10	15	22	23	38	42	12
727	2013-01-17	03	24	26	27	39	41	04
726	2013-01-14	13	21	30	31	37	40	14
725	2013-01-10	05	06	07	20	31	41	22
724	2013-01-07	04	09	32	37	38	39	31
723	2012-12-27	16	27	28	36	39	42	02
722	2012-12-24	06	11	32	34	35	39	18
721	2012-12-20	01	14	23	24	27	40	10
720	2012-12-17	25	26	27	28	35	38	19
719	2012-12-13	11	14	27	31	34	42	13
718	2012-12-10	15	20	27	29	33	43	18
717	2012-12-06	13	14	16	21	29	42	20
716	2012-12-03	05	07	14	24	25	35	32
715	2012-11-29	05	10	12	25	28	31	36
714	2012-11-26	02	14	26	28	29	42	13
713	2012-11-22	19	20	21	24	25	26	35
712	2012-11-19	02	05	08	09	14	25	18
711	2012-11-15	05	11	15	24	34	39	37
710	2012-11-12	04	05	09	20	33	37	35
709	2012-11-08	01	11	13	29	37	39	08
708	2012-11-05	02	13	20	22	25	38	35
707	2012-11-01	08	15	21	32	40	41	07
706	2012-10-29	02	08	29	31	34	37	09
705	2012-10-25	14	15	16	18	20	33	03
704	2012-10-22	07	10	16	18	19	37	20
703	2012-10-18	20	24	27	28	38	41	04
702	2012-10-15	01	20	23	37	38	40	04
701	2012-10-11	20	22	24	32	36	39	29
700	2012-10-08	01	08	17	24	33	35	11
699	2012-10-04	12	13	21	25	29	32	20
698	2012-10-01	05	20	21	26	30	33	27
697	2012-09-27	02	12	14	18	40	41	06
696	2012-09-24	02	10	14	19	36	39	09
695	2012-09-20	04	07	11	12	13	19	27
694	2012-09-17	08	23	27	31	38	40	03
693	2012-09-13	04	14	18	22	32	35	10
692	2012-09-10	09	10	12	19	21	42	15
691	2012-09-06	04	07	08	15	16	42	23
690	2012-09-03	07	08	10	21	34	38	30
689	2012-08-30	06	08	12	17	24	31	38
688	2012-08-27	09	12	16	33	34	35	01
687	2012-08-23	16	20	27	33	40	42	34
686	2012-08-20	21	24	26	35	37	38	16
685	2012-08-16	12	23	27	32	39	43	15
684	2012-08-13	06	07	13	18	27	33	16
683	2012-08-09	16	24	29	32	35	38	37
682	2012-08-06	03	05	07	18	19	41	34
681	2012-08-02	01	11	13	30	37	41	27
680	2012-07-30	08	09	23	34	38	41	06
679	2012-07-26	04	05	07	37	41	42	39
678	2012-07-23	08	24	25	29	32	40	28
677	2012-07-19	04	11	22	31	32	35	23
676	2012-07-16	02	08	20	33	38	42	21
675	2012-07-12	08	10	15	21	24	34	28
674	2012-07-09	08	11	15	22	40	41	39
673	2012-07-05	02	06	16	27	28	29	38
672	2012-07-02	01	05	23	24	36	43	19
671	2012-06-28	05	10	14	16	23	38	21
670	2012-06-25	01	04	07	25	32	41	18
669	2012-06-21	04	06	10	17	24	33	19
668	2012-06-18	07	13	20	27	34	35	22
667	2012-06-14	21	31	34	37	39	40	15
666	2012-06-11	02	06	28	30	31	41	07
665	2012-06-07	13	22	27	29	36	37	40
664	2012-06-04	02	08	11	12	26	29	22
663	2012-05-31	13	18	21	30	33	40	25
662	2012-05-28	12	31	32	34	36	40	06
661	2012-05-24	06	09	17	20	33	40	26
660	2012-05-21	08	20	31	36	37	38	39
659	2012-05-17	21	30	35	39	41	42	03
658	2012-05-14	14	24	32	40	41	42	09
657	2012-05-10	03	20	29	33	34	40	02
656	2012-05-07	02	08	13	17	25	37	30
655	2012-05-03	05	10	23	26	28	29	27
654	2012-04-30	12	18	21	29	32	38	02
653	2012-04-26	13	21	22	26	29	36	31
652	2012-04-23	01	10	16	19	20	39	29
651	2012-04-19	04	15	17	34	38	40	05
650	2012-04-16	12	31	34	40	41	43	06
649	2012-04-12	14	22	29	33	36	40	38
648	2012-04-09	22	26	27	28	36	43	01
647	2012-04-05	02	07	15	22	36	43	27
646	2012-04-02	09	12	14	24	28	33	37
645	2012-03-29	03	10	12	32	33	43	31
644	2012-03-26	04	14	22	23	26	42	02
643	2012-03-22	02	06	21	31	35	37	15
642	2012-03-19	08	13	14	21	33	41	18
641	2012-03-15	03	14	21	24	26	29	32
640	2012-03-12	03	11	18	20	33	39	22
639	2012-03-08	01	16	20	24	33	34	08
638	2012-03-05	06	11	19	28	35	40	14
637	2012-03-01	07	12	16	28	31	34	11
636	2012-02-27	02	12	21	23	24	26	36
635	2012-02-23	08	11	12	15	41	43	22
634	2012-02-20	08	10	13	15	20	40	23
633	2012-02-16	07	09	11	14	15	18	05
632	2012-02-13	03	04	14	21	22	25	26
631	2012-02-09	02	05	07	10	36	40	12
630	2012-02-06	03	07	13	18	19	41	38
629	2012-02-02	06	16	21	30	34	43	36
628	2012-01-30	07	13	15	18	29	38	30
627	2012-01-26	02	04	07	19	34	42	30
626	2012-01-23	06	13	14	22	26	28	10
625	2012-01-19	05	17	26	37	39	42	20
624	2012-01-16	04	08	12	22	25	30	43
623	2012-01-12	07	08	16	35	39	42	09
622	2012-01-09	07	16	18	20	27	36	41
621	2012-01-05	06	15	16	28	36	40	20
620	2011-12-29	07	10	13	19	31	38	12
619	2011-12-26	02	11	29	31	33	38	14
618	2011-12-22	04	15	21	31	35	42	13
617	2011-12-19	05	08	18	28	34	35	10
616	2011-12-15	04	07	18	19	24	35	17
615	2011-12-12	06	16	24	32	36	43	28
614	2011-12-08	02	06	22	25	31	42	01
613	2011-12-05	02	06	18	26	32	37	05
612	2011-12-01	07	18	31	32	39	40	35
611	2011-11-28	10	12	14	24	34	39	16
610	2011-11-24	02	05	12	23	26	41	36
609	2011-11-21	18	24	36	37	39	41	01
608	2011-11-17	04	06	16	17	18	26	40
607	2011-11-14	02	03	08	12	20	21	16
606	2011-11-10	08	15	24	26	35	42	07
605	2011-11-07	01	04	13	25	38	43	11
604	2011-11-03	09	15	20	22	28	43	37
603	2011-10-31	03	08	18	21	23	42	17
602	2011-10-27	08	13	15	18	24	41	27
601	2011-10-24	06	22	25	26	30	39	32
600	2011-10-20	03	20	23	24	28	35	26
599	2011-10-17	01	02	08	13	27	39	36
598	2011-10-13	06	10	15	21	36	41	40
597	2011-10-10	03	04	07	13	16	23	01
596	2011-10-06	02	13	17	24	29	34	12
595	2011-10-03	01	05	15	22	39	40	27
594	2011-09-29	04	05	15	30	34	38	02
593	2011-09-26	02	10	16	26	29	30	04
592	2011-09-22	12	14	22	23	34	41	36
591	2011-09-19	01	13	16	22	27	33	05
590	2011-09-15	20	24	25	27	32	37	02
589	2011-09-12	01	09	10	28	41	42	33
588	2011-09-08	08	13	18	33	34	36	23
587	2011-09-05	10	12	18	27	33	40	42
586	2011-09-01	06	07	10	23	36	42	11
585	2011-08-29	01	28	32	34	41	42	22
584	2011-08-25	10	11	24	26	37	38	21
583	2011-08-22	02	12	17	18	40	43	16
582	2011-08-18	07	10	14	25	32	38	13
581	2011-08-15	05	22	28	29	35	39	21
580	2011-08-11	12	15	17	25	35	43	32
579	2011-08-08	06	08	17	19	23	42	32
578	2011-08-04	16	22	23	27	33	37	36
577	2011-08-01	03	12	29	31	36	37	26
576	2011-07-28	08	09	21	24	29	37	01
575	2011-07-25	04	11	17	21	23	30	18
574	2011-07-21	04	11	16	20	26	43	09
573	2011-07-18	03	05	21	30	37	38	11
572	2011-07-14	10	12	18	38	42	43	40
571	2011-07-11	06	20	21	23	33	38	10
570	2011-07-07	02	04	10	28	38	43	25
569	2011-07-04	04	19	21	25	28	40	38
568	2011-06-30	07	10	15	31	32	42	41
567	2011-06-27	07	13	17	23	28	34	25
566	2011-06-23	10	17	18	29	30	41	07
565	2011-06-20	03	06	08	21	28	32	10
564	2011-06-16	03	12	18	24	34	39	16
563	2011-06-13	04	05	26	28	34	38	08
562	2011-06-09	09	10	11	25	30	37	12
561	2011-06-06	04	14	30	35	40	41	29
560	2011-06-02	04	17	19	37	39	42	16
559	2011-05-30	02	07	16	25	26	43	03
558	2011-05-26	04	32	33	38	41	43	02
557	2011-05-23	06	18	23	32	38	43	37
556	2011-05-19	06	09	13	17	29	30	25
555	2011-05-16	02	03	07	09	36	42	05
554	2011-05-12	16	27	34	35	36	38	37
553	2011-05-09	03	09	11	15	27	37	10
552	2011-05-05	13	22	26	30	40	41	08
551	2011-05-02	15	16	19	21	26	42	10
550	2011-04-28	12	15	19	32	36	42	37
549	2011-04-25	05	14	27	29	32	33	16
548	2011-04-21	12	13	16	28	29	35	05
547	2011-04-18	06	10	11	30	32	39	27
546	2011-04-14	01	14	30	34	40	43	27
545	2011-04-11	16	21	24	28	32	36	35
544	2011-04-07	11	14	16	32	41	42	33
543	2011-04-04	15	17	18	19	22	31	30
542	2011-03-31	10	14	23	35	38	41	17
541	2011-03-24	03	04	05	28	34	43	20
540	2011-03-17	15	23	29	35	36	41	42
539	2011-03-10	03	10	13	17	18	28	24
538	2011-03-03	02	11	14	23	26	33	28
537	2011-02-24	10	18	22	24	26	37	12
536	2011-02-17	04	10	12	14	23	36	02
535	2011-02-10	06	14	23	24	27	32	11
534	2011-02-03	01	02	19	22	26	37	43
533	2011-01-27	06	16	24	31	41	43	07
532	2011-01-20	23	28	33	35	37	42	04
531	2011-01-13	05	12	16	24	26	33	08
530	2011-01-06	01	10	19	30	33	36	35
529	2010-12-30	06	19	21	24	31	41	07
528	2010-12-23	02	05	12	21	28	32	41
527	2010-12-16	05	07	12	23	39	41	09
526	2010-12-09	08	14	18	19	26	27	23
525	2010-12-02	01	11	17	28	33	38	20
524	2010-11-25	07	11	14	18	35	40	43
523	2010-11-18	07	08	26	27	41	43	16
522	2010-11-11	03	06	16	23	25	43	37
521	2010-11-04	01	08	15	21	23	30	33
520	2010-10-28	02	04	12	14	26	43	40
519	2010-10-21	01	13	25	29	30	33	35
518	2010-10-14	14	31	34	35	40	42	25
517	2010-10-07	06	10	13	14	28	37	39
516	2010-09-30	02	14	16	17	29	30	10
515	2010-09-23	02	03	23	25	33	35	34
514	2010-09-16	06	07	14	15	19	41	31
513	2010-09-09	01	06	12	14	15	19	18
512	2010-09-02	14	20	23	25	33	39	34
511	2010-08-26	04	22	23	27	38	43	09
510	2010-08-19	12	15	26	35	41	43	25
509	2010-08-12	03	04	12	18	27	28	40
508	2010-08-05	01	07	14	15	24	42	13
507	2010-07-29	05	14	19	21	28	31	17
506	2010-07-22	05	11	21	27	37	39	26
505	2010-07-15	19	21	27	33	34	43	41
504	2010-07-08	12	21	22	27	29	31	35
503	2010-07-01	01	18	25	27	28	39	11
502	2010-06-24	09	12	27	28	29	41	07
501	2010-06-17	03	17	21	23	36	38	07
500	2010-06-10	06	20	28	31	34	38	10
499	2010-06-03	03	09	15	16	22	35	12
498	2010-05-27	01	25	36	41	42	43	39
497	2010-05-20	06	12	14	17	36	40	34
496	2010-05-13	02	06	11	29	32	41	03
495	2010-05-06	04	06	20	21	29	33	31
494	2010-04-29	08	16	19	23	26	31	06
493	2010-04-22	08	26	30	36	41	42	20
492	2010-04-15	01	08	12	20	23	37	10
491	2010-04-08	07	09	20	27	31	34	33
490	2010-04-01	05	09	13	28	34	40	10
489	2010-03-25	06	08	12	30	33	43	36
488	2010-03-18	05	15	29	34	39	42	06
487	2010-03-11	02	06	08	19	22	34	30
486	2010-03-04	16	25	27	29	34	41	06
485	2010-02-25	14	26	30	33	34	39	19
484	2010-02-18	13	19	25	29	32	35	42
483	2010-02-11	02	08	15	24	33	35	30
482	2010-02-04	04	30	31	36	37	38	19
481	2010-01-28	02	09	11	24	25	34	20
480	2010-01-21	02	05	17	18	35	38	34
479	2010-01-14	05	07	14	17	20	27	03
478	2010-01-07	11	14	23	30	31	38	42
477	2009-12-24	12	14	16	18	38	41	17
476	2009-12-17	07	17	22	30	36	40	02
475	2009-12-10	05	09	10	27	33	42	02
474	2009-12-03	12	15	19	25	28	41	18
473	2009-11-26	06	16	17	22	34	37	26
472	2009-11-19	10	17	28	30	36	42	05
471	2009-11-12	02	13	14	22	23	32	34
470	2009-11-05	01	11	17	23	38	43	18
469	2009-10-29	10	12	20	35	40	43	28
468	2009-10-22	09	17	26	30	34	40	33
467	2009-10-15	18	19	20	24	32	43	41
466	2009-10-08	01	04	19	28	34	40	14
465	2009-10-01	06	24	27	30	32	38	13
464	2009-09-24	10	21	22	25	27	37	36
463	2009-09-17	10	13	16	25	30	42	28
462	2009-09-10	02	04	06	16	31	33	05
461	2009-09-03	08	10	13	30	32	42	12
460	2009-08-27	18	22	23	32	35	40	07
459	2009-08-20	11	13	27	31	37	43	30
458	2009-08-13	01	18	27	30	36	40	05
457	2009-08-06	10	12	27	32	34	43	42
456	2009-07-30	03	07	15	25	30	39	22
455	2009-07-23	11	20	26	28	30	43	24
454	2009-07-16	02	16	18	27	42	43	12
453	2009-07-09	07	17	19	27	35	40	41
452	2009-07-02	01	05	25	27	29	40	19
451	2009-06-25	06	14	16	19	26	39	21
450	2009-06-18	15	20	21	32	40	42	27
449	2009-06-11	19	20	21	23	27	32	24
448	2009-06-04	09	23	32	35	39	42	37
447	2009-05-28	15	23	29	36	42	43	34
446	2009-05-21	03	08	17	26	27	36	13
445	2009-05-14	10	20	23	26	37	40	09
444	2009-05-07	05	13	16	18	24	32	30
443	2009-04-30	06	10	21	22	23	35	05
442	2009-04-23	02	23	26	35	41	42	38
441	2009-04-16	10	18	33	34	39	41	21
440	2009-04-09	09	23	29	30	31	39	18
439	2009-04-02	11	14	20	28	32	41	27
