667	2012-05-29	08	09	19	26	31	28
668	2012-06-05	07	09	16	27	29	30
669	2012-06-12	04	07	08	25	31	14
670	2012-06-19	04	06	26	27	29	30
671	2012-06-26	07	14	19	22	27	28
672	2012-07-03	03	08	20	22	28	05
673	2012-07-10	06	12	21	24	25	22
674	2012-07-17	01	02	03	24	25	15
675	2012-07-24	06	21	27	28	31	20
676	2012-07-31	04	06	18	22	28	01
677	2012-08-07	10	16	23	24	30	18
678	2012-08-14	15	17	21	24	25	20
679	2012-08-21	05	11	23	29	31	28
680	2012-08-28	02	03	11	15	24	23
681	2012-09-04	06	12	17	19	30	09
682	2012-09-11	04	08	20	25	27	30
683	2012-09-18	01	07	15	23	26	11
684	2012-09-25	10	12	13	19	25	07
685	2012-10-02	08	11	19	21	30	01
686	2012-10-09	03	05	07	10	18	06
687	2012-10-16	02	09	17	24	29	22
688	2012-10-23	04	05	09	15	26	11
689	2012-10-30	12	13	19	23	25	28
690	2012-11-06	11	16	22	23	25	09
691	2012-11-13	03	09	10	20	25	31
692	2012-11-20	09	13	14	23	31	20
693	2012-11-27	05	17	21	24	25	03
694	2012-12-04	05	12	15	16	20	06
695	2012-12-11	04	19	20	27	28	14
696	2012-12-18	05	09	15	19	30	06
697	2012-12-25	05	07	17	25	27	18
698	2013-01-08	02	03	05	14	24	09
699	2013-01-15	06	12	21	24	28	15
700	2013-01-22	06	08	09	21	26	04
701	2013-01-29	04	08	13	15	26	03
702	2013-02-05	10	12	13	20	23	04
703	2013-02-12	03	10	16	28	31	15
704	2013-02-19	02	11	21	24	25	23
705	2013-02-26	08	16	18	21	22	27
706	2013-03-05	04	06	15	16	29	27
707	2013-03-12	02	11	23	27	29	03
708	2013-03-19	10	11	20	28	29	01
709	2013-03-26	02	05	16	17	18	30
710	2013-04-02	02	15	18	25	26	20
711	2013-04-09	03	05	10	17	25	22
712	2013-04-16	03	07	18	27	31	01
713	2013-04-23	04	13	22	28	31	16
714	2013-04-30	06	10	20	22	31	01
715	2013-05-07	02	03	05	09	22	18
716	2013-05-14	13	18	19	20	24	17
717	2013-05-21	03	05	14	23	26	01
718	2013-05-28	02	11	16	19	24	23
719	2013-06-04	02	09	18	22	27	16
720	2013-06-11	05	11	17	19	20	15
721	2013-06-18	03	05	12	15	22	02
722	2013-06-25	04	06	17	21	30	09
723	2013-07-02	04	07	09	25	31	18
724	2013-07-09	07	14	17	22	29	01
725	2013-07-16	06	11	26	28	30	19
726	2013-07-23	01	02	16	18	25	07
727	2013-07-30	04	07	14	16	24	27
728	2013-08-06	01	09	11	13	28	16
729	2013-08-13	13	16	17	20	29	11
730	2013-08-20	03	05	07	14	22	04
731	2013-08-27	07	09	18	28	30	11
732	2013-09-03	04	06	16	29	31	09
733	2013-09-10	05	09	11	18	20	31
734	2013-09-17	06	08	10	12	13	31
735	2013-09-24	03	14	16	23	30	07
736	2013-10-01	02	14	17	20	27	09
737	2013-10-08	05	12	18	19	23	16
738	2013-10-15	07	11	14	23	29	19
739	2013-10-22	01	04	19	24	31	18
740	2013-10-29	02	04	19	25	28	11
741	2013-11-05	06	11	12	15	25	10
742	2013-11-12	03	05	16	26	31	01
743	2013-11-19	04	15	18	20	30	05
744	2013-11-26	02	04	05	14	24	19
745	2013-12-03	03	10	13	14	22	15
746	2013-12-10	02	10	15	18	20	13
747	2013-12-17	01	12	23	29	30	09
748	2013-12-24	02	06	07	11	15	04
749	2014-01-07	01	11	14	16	30	25
750	2014-01-14	02	05	09	13	19	24
751	2014-01-21	07	15	18	19	30	08
752	2014-01-28	11	23	26	27	31	24
753	2014-02-04	02	10	20	23	24	26
754	2014-02-11	11	12	24	25	30	31
755	2014-02-18	20	21	22	25	27	14
756	2014-02-25	05	08	09	27	30	11
757	2014-03-04	12	15	21	25	27	22
758	2014-03-11	08	14	19	22	24	26
759	2014-03-18	08	18	23	24	30	04
760	2014-03-25	01	07	14	25	30	08
761	2014-04-01	07	14	16	21	31	17
762	2014-04-08	02	03	08	10	29	31
763	2014-04-15	03	05	12	14	18	08
764	2014-04-22	01	02	07	10	11	16
765	2014-04-29	16	19	20	22	31	26
766	2014-05-06	05	08	12	16	28	13
767	2014-05-13	06	08	10	25	31	27
768	2014-05-20	02	03	23	24	27	10
769	2014-05-27	03	11	15	22	24	29
770	2014-06-03	12	18	19	22	30	20
771	2014-06-10	07	11	22	26	30	27
772	2014-06-17	11	14	15	21	27	24
773	2014-06-24	01	02	06	11	26	17
774	2014-07-01	05	06	09	20	30	31
775	2014-07-08	05	06	14	24	31	15
776	2014-07-15	06	14	15	18	31	25
777	2014-07-22	04	10	20	22	24	21
778	2014-07-29	10	13	14	26	30	18
779	2014-08-05	01	08	09	10	13	18
780	2014-08-12	13	15	16	18	20	07
781	2014-08-19	02	07	10	21	24	04
782	2014-08-26	04	07	09	14	21	26
783	2014-09-02	04	05	10	15	20	08
784	2014-09-09	14	19	21	25	29	08
785	2014-09-16	07	21	22	26	28	05
786	2014-09-23	05	06	21	28	29	07
787	2014-09-30	11	15	22	26	31	07
788	2014-10-07	01	21	28	29	30	15
789	2014-10-14	04	05	11	16	31	19
790	2014-10-21	11	13	15	19	21	07
791	2014-10-28	06	16	18	30	31	10
792	2014-11-04	12	13	15	18	22	28
793	2014-11-11	06	10	18	20	31	24
794	2014-11-18	03	04	08	10	31	07
795	2014-11-25	02	06	11	14	18	01
796	2014-12-02	03	10	19	21	30	07
797	2014-12-09	08	09	29	30	31	18
798	2014-12-16	03	08	10	23	27	12
799	2014-12-23	01	02	17	19	26	24
800	2014-12-30	01	19	20	22	25	02
801	2015-01-06	05	07	20	22	25	17
802	2015-01-13	05	09	21	29	31	06
803	2015-01-20	02	04	18	19	27	23
804	2015-01-27	07	08	09	12	29	26
805	2015-02-03	08	09	11	17	30	03
806	2015-02-10	03	11	21	23	28	24
807	2015-02-17	05	07	13	17	19	03
808	2015-02-24	08	09	26	27	30	03
809	2015-03-03	02	08	11	13	25	01
810	2015-03-10	06	12	15	16	31	17
811	2015-03-17	08	09	10	13	21	18
812	2015-03-24	02	16	17	22	25	13
813	2015-03-31	03	06	09	14	15	17
814	2015-04-07	02	03	12	25	31	28
815	2015-04-14	20	21	26	27	28	03
816	2015-04-21	01	05	07	14	18	12
817	2015-04-28	01	10	23	27	29	18
818	2015-05-05	05	09	14	16	18	03
819	2015-05-12	02	09	14	15	24	13
820	2015-05-19	08	12	20	21	31	19
821	2015-05-26	06	08	18	21	23	30
822	2015-06-02	07	08	10	17	28	04
823	2015-06-09	06	10	14	18	23	09
824	2015-06-16	04	16	22	28	29	10
825	2015-06-23	03	08	12	21	26	19
826	2015-06-30	01	08	21	23	27	22
827	2015-07-07	03	04	06	23	31	10
828	2015-07-14	02	08	11	15	26	03
829	2015-07-21	08	12	19	23	31	06
830	2015-07-28	05	06	20	23	29	15
831	2015-08-04	07	09	17	19	21	03
832	2015-08-11	09	10	15	19	31	24
833	2015-08-18	06	09	15	24	28	12
834	2015-08-25	05	13	21	25	26	02
835	2015-09-01	01	09	11	23	29	17
836	2015-09-08	05	15	20	28	29	10
837	2015-09-15	04	05	09	24	25	31
838	2015-09-22	04	06	11	12	15	22
839	2015-09-29	02	06	14	27	30	12
840	2015-10-06	01	05	11	15	31	08
841	2015-10-13	05	06	07	13	18	08
842	2015-10-20	09	18	20	24	25	04
843	2015-10-27	02	14	23	28	30	26
844	2015-11-03	03	11	14	22	26	01
845	2015-11-10	03	10	22	24	30	28
846	2015-11-17	01	17	27	30	31	08
847	2015-11-24	07	18	19	21	31	15
848	2015-12-01	02	03	22	29	31	01
849	2015-12-08	04	14	17	19	20	26
850	2015-12-15	01	02	13	15	18	28
851	2015-12-22	10	19	20	24	31	23
852	2015-12-29	02	09	15	18	22	12
853	2016-01-05	06	11	17	18	30	28
854	2016-01-12	03	16	22	23	31	10
855	2016-01-19	02	07	17	22	24	25
856	2016-01-26	01	10	15	24	29	09
857	2016-02-02	02	04	21	24	28	29
858	2016-02-09	06	14	15	25	26	22
859	2016-02-16	13	17	19	28	31	25
860	2016-02-23	08	09	21	30	31	07
861	2016-03-01	04	08	12	17	27	03
862	2016-03-08	03	07	09	13	23	06
863	2016-03-15	01	02	11	27	28	21
864	2016-03-22	14	18	26	28	30	08
865	2016-03-29	03	08	16	17	31	09
866	2016-04-05	04	16	18	26	28	09
867	2016-04-12	13	23	24	28	30	31
868	2016-04-19	01	09	14	25	30	31
869	2016-04-26	02	14	16	19	30	05
870	2016-05-03	03	12	22	23	31	24
871	2016-05-10	04	17	24	27	31	19
872	2016-05-17	15	16	24	28	30	26
873	2016-05-24	04	06	10	23	29	03
874	2016-05-31	06	07	08	22	24	18
875	2016-06-07	02	03	08	11	28	10
876	2016-06-14	18	19	20	21	27	15
877	2016-06-21	05	14	20	22	23	16
878	2016-06-28	02	03	08	28	29	26
879	2016-07-05	02	13	24	27	31	12
880	2016-07-12	05	07	11	12	21	18
881	2016-07-19	10	11	17	29	30	15
882	2016-07-26	02	07	08	18	30	21
883	2016-08-02	01	17	18	21	25	23
884	2016-08-09	07	10	22	27	31	02
885	2016-08-16	09	17	21	24	27	11
886	2016-08-23	01	11	20	23	29	13
887	2016-08-30	03	04	19	28	29	23
888	2016-09-06	06	17	24	29	31	03
889	2016-09-13	05	06	12	17	22	23
890	2016-09-20	01	07	12	24	31	06
891	2016-09-27	10	17	29	30	31	25
892	2016-10-04	02	03	12	19	21	05
893	2016-10-11	11	14	20	22	25	05
894	2016-10-18	11	16	21	23	30	25
895	2016-10-25	07	08	09	11	14	22
896	2016-11-01	11	13	16	17	26	30
897	2016-11-08	16	17	18	23	31	29
898	2016-11-15	05	07	20	24	25	17
899	2016-11-22	01	07	19	20	31	29
900	2016-11-29	01	15	18	22	25	29
901	2016-12-06	02	10	13	23	24	27
902	2016-12-13	06	08	16	22	28	27
903	2016-12-20	02	05	21	24	29	04
904	2016-12-27	03	05	08	17	21	14
905	2017-01-10	04	17	18	22	27	10
906	2017-01-17	02	04	06	07	23	26
907	2017-01-24	03	04	10	22	31	06
908	2017-01-31	18	19	21	23	31	17
909	2017-02-07	03	12	14	20	27	22
910	2017-02-14	10	14	20	26	30	03
911	2017-02-21	02	03	04	13	16	17
912	2017-02-28	09	12	19	21	22	18
913	2017-03-07	02	09	17	21	23	28
914	2017-03-14	02	07	15	19	24	22
915	2017-03-21	14	22	24	26	27	07
916	2017-03-28	17	18	23	28	30	05
917	2017-04-04	01	09	10	24	27	13
918	2017-04-11	16	20	22	27	29	30
919	2017-04-18	04	07	09	15	23	11
920	2017-04-25	05	15	22	24	25	30
921	2017-05-02	06	08	10	14	30	13
922	2017-05-09	02	13	14	21	22	07
923	2017-05-16	08	20	21	22	27	19
924	2017-05-23	02	07	08	14	23	15
925	2017-05-30	09	14	19	27	30	16
926	2017-06-06	03	09	18	27	29	26
927	2017-06-13	01	06	07	17	18	16
928	2017-06-20	04	09	11	19	23	22
929	2017-06-27	02	04	05	11	20	22
930	2017-07-04	09	14	24	25	27	16
931	2017-07-11	02	03	18	24	25	09
932	2017-07-18	01	03	14	17	19	23
933	2017-07-25	03	04	22	26	29	05
934	2017-08-01	03	07	08	11	13	04
935	2017-08-08	03	11	13	20	31	16
936	2017-08-15	07	21	23	25	31	10
937	2017-08-22	05	12	13	15	24	25
938	2017-08-29	04	09	16	21	22	01
939	2017-09-05	08	12	20	23	28	16
940	2017-09-12	04	09	25	27	28	12
941	2017-09-19	03	11	12	15	28	17
942	2017-09-26	02	07	10	22	29	17
943	2017-10-03	04	11	18	28	30	10
944	2017-10-10	05	11	13	16	27	23
945	2017-10-17	14	17	21	25	31	15
946	2017-10-24	05	14	24	28	29	20
947	2017-10-31	03	07	19	24	27	16
948	2017-11-07	03	06	12	13	22	04
949	2017-11-14	01	02	05	06	21	25
950	2017-11-21	05	08	12	14	28	01
951	2017-11-28	03	09	12	26	27	25
952	2017-12-05	04	10	15	16	18	08
953	2017-12-12	04	05	09	22	29	02
954	2017-12-19	11	16	21	23	25	18
955	2017-12-26	09	12	17	21	30	28
956	2018-01-09	06	15	18	22	29	31
957	2018-01-16	02	15	26	29	31	03
958	2018-01-23	03	10	15	17	19	20
959	2018-01-30	02	03	09	14	19	15
960	2018-02-06	02	03	05	16	20	09
961	2018-02-13	02	11	18	20	29	03
962	2018-02-20	03	10	15	18	25	27
963	2018-02-27	04	07	17	21	28	10
964	2018-03-06	16	19	27	28	30	12
965	2018-03-13	07	13	15	19	28	23
966	2018-03-20	01	11	25	26	27	30
967	2018-03-27	04	07	11	14	31	02
968	2018-04-03	01	05	10	20	24	03
969	2018-04-10	01	04	18	24	27	06
970	2018-04-17	02	04	19	27	28	07
971	2018-04-24	07	17	18	20	24	13
972	2018-05-01	13	19	21	22	27	14
973	2018-05-08	01	07	12	13	31	30
974	2018-05-15	10	18	21	24	27	30
975	2018-05-22	10	18	19	28	29	16
976	2018-05-29	02	04	15	16	19	08
977	2018-06-05	09	17	21	22	23	05
978	2018-06-12	01	08	20	26	28	07
979	2018-06-19	01	10	23	25	28	12
980	2018-06-26	08	24	27	30	31	16
981	2018-07-03	10	11	19	28	30	22
982	2018-07-10	05	08	20	22	27	24
983	2018-07-17	06	10	12	15	23	25
984	2018-07-24	02	04	05	16	27	14
985	2018-07-31	05	11	16	17	26	03
986	2018-08-07	01	21	22	25	27	28
987	2018-08-14	06	13	15	17	21	22
988	2018-08-21	01	09	11	14	21	28
989	2018-08-28	02	07	10	16	30	24
990	2018-09-04	03	09	17	23	25	13
991	2018-09-11	01	03	09	15	30	06
992	2018-09-18	01	14	17	20	31	24
993	2018-09-25	01	04	24	29	30	10
994	2018-10-02	07	08	19	27	31	26
995	2018-10-09	01	05	14	21	30	12
996	2018-10-16	09	19	20	22	26	07
997	2018-10-23	01	03	08	11	14	16
998	2018-10-30	01	07	19	20	25	27
999	2018-11-06	06	17	18	20	29	26
1000	2018-11-13	03	08	14	18	26	07
1001	2018-11-20	05	12	16	22	27	18
1002	2018-11-27	02	09	11	20	27	05
1003	2018-12-04	11	14	15	22	29	10
1004	2018-12-11	01	18	22	27	30	20
1005	2018-12-18	05	13	18	26	31	11
1006	2018-12-25	10	15	19	23	26	06
1007	2019-01-08	02	10	11	25	31	17
1008	2019-01-15	03	04	22	26	27	11
1009	2019-01-22	02	08	17	23	27	04
1010	2019-01-29	10	17	20	21	30	15
1011	2019-02-05	09	16	21	30	31	27
1012	2019-02-12	01	13	18	26	29	08
1013	2019-02-19	01	06	11	19	28	08
1014	2019-02-26	04	17	19	20	25	05
1015	2019-03-05	03	05	06	20	25	27
1016	2019-03-12	05	21	23	25	27	22
1017	2019-03-19	09	16	21	23	24	08
1018	2019-03-26	13	16	23	27	29	15
1019	2019-04-02	05	06	16	23	24	03
1020	2019-04-09	03	12	17	24	30	31
1021	2019-04-16	13	19	23	25	29	08
1022	2019-04-23	05	13	24	27	29	22
1023	2019-04-30	02	12	22	23	26	25
1024	2019-05-07	04	11	12	23	28	03
1025	2019-05-14	03	04	13	19	23	18
1026	2019-05-21	03	14	15	22	26	01
1027	2019-05-28	05	06	17	21	27	19
1028	2019-06-04	02	03	08	16	27	17
1029	2019-06-11	03	04	09	11	29	05
1030	2019-06-18	21	24	26	27	28	22
1031	2019-06-25	05	08	17	21	23	15
1032	2019-07-02	01	09	14	21	26	29
1033	2019-07-09	02	12	14	24	31	22
1034	2019-07-16	12	22	27	28	29	10
1035	2019-07-23	03	08	11	16	31	26
1036	2019-07-30	07	14	16	23	28	09
1037	2019-08-06	07	19	23	24	27	17
1038	2019-08-13	02	05	21	23	30	08
1039	2019-08-20	04	19	22	24	30	12
1040	2019-08-27	07	10	13	25	27	30
1041	2019-09-03	03	09	14	15	27	31
1042	2019-09-10	11	12	19	23	28	07
1043	2019-09-17	07	09	23	24	25	30
1044	2019-09-24	12	19	27	28	30	01
1045	2019-10-01	03	05	07	10	18	16
1046	2019-10-08	16	23	24	28	29	12
1047	2019-10-15	08	12	19	25	26	09
1048	2019-10-22	01	08	11	19	23	12
1049	2019-10-29	02	16	21	26	31	27
1050	2019-11-05	02	15	19	23	28	10
1051	2019-11-12	07	11	12	21	22	05
1052	2019-11-19	04	08	09	14	26	05
1053	2019-11-26	02	03	13	16	23	14
1054	2019-12-03	02	19	25	26	31	22
1055	2019-12-10	01	05	18	19	21	09
1056	2019-12-17	03	12	14	21	25	10
1057	2019-12-24	09	13	21	23	26	01
1058	2020-01-07	02	16	19	24	27	20
1059	2020-01-14	02	11	13	16	18	03
1060	2020-01-21	19	23	24	28	31	11
1061	2020-01-28	05	10	19	23	28	09
1062	2020-02-04	14	18	23	29	31	17
1063	2020-02-11	10	18	20	26	27	25
1064	2020-02-18	01	05	08	28	29	07
1065	2020-02-25	08	11	14	16	31	10
1066	2020-03-03	15	17	20	22	23	21
1067	2020-03-10	02	10	13	15	28	26
1068	2020-03-17	02	03	20	24	31	09
1069	2020-03-24	01	03	09	14	25	20
1070	2020-03-31	07	09	11	27	31	21
1071	2020-04-07	02	03	04	27	31	07
1072	2020-04-14	03	04	10	12	13	31
1073	2020-04-21	02	13	21	24	30	14
1074	2020-04-28	15	18	20	22	27	21
1075	2020-05-05	04	11	13	16	31	06
1076	2020-05-12	05	07	11	22	26	15
1077	2020-05-19	03	17	19	25	31	04
1078	2020-05-26	03	10	16	17	25	24
1079	2020-06-02	02	06	14	16	26	04
1080	2020-06-09	04	05	13	19	21	14
1081	2020-06-16	02	03	04	24	25	08
1082	2020-06-23	01	02	14	19	29	05
1083	2020-06-30	01	03	19	26	29	05
1084	2020-07-07	11	19	28	29	31	02
1085	2020-07-14	09	10	16	17	28	13
1086	2020-07-21	02	18	19	28	30	16
1087	2020-07-28	01	03	04	09	16	28
1088	2020-08-04	02	08	14	17	26	04
1089	2020-08-11	03	13	18	19	22	29
1090	2020-08-18	04	12	15	22	25	10
1091	2020-08-25	01	14	25	29	31	30
1092	2020-09-01	09	13	14	19	22	25
1093	2020-09-08	02	12	17	23	30	08
1094	2020-09-15	03	05	08	14	22	21
1095	2020-09-22	04	10	16	21	24	06
1096	2020-09-29	01	02	12	20	22	08
1097	2020-10-06	05	12	18	19	24	16
1098	2020-10-13	03	13	17	28	31	19
1099	2020-10-20	01	03	05	14	23	15
1100	2020-10-27	13	18	19	25	27	16
1101	2020-11-03	01	08	10	12	29	13
1102	2020-11-10	08	13	20	26	29	06
1103	2020-11-17	01	06	07	21	31	18
1104	2020-11-24	07	16	20	23	28	06
1105	2020-12-01	04	11	16	21	26	09
1106	2020-12-08	02	18	21	25	30	19
1107	2020-12-15	07	10	16	18	29	05
1108	2020-12-22	06	10	14	17	19	27
1109	2020-12-29	07	15	17	26	27	08
1110	2021-01-05	02	07	19	23	28	03
1111	2021-01-12	02	03	04	13	31	29
1112	2021-01-19	05	06	08	13	25	29
1113	2021-01-26	19	20	21	26	27	12
1114	2021-02-02	07	18	21	25	26	12
1115	2021-02-09	02	04	06	11	29	20
1116	2021-02-16	07	24	25	27	29	10
1117	2021-02-23	04	13	22	27	30	19
1118	2021-03-02	08	13	16	27	29	11
1119	2021-03-09	09	10	12	17	18	14
1120	2021-03-16	02	10	11	17	31	26
1121	2021-03-23	13	19	21	24	25	16
1122	2021-03-30	08	09	14	25	28	11
1123	2021-04-06	07	17	26	28	29	24
1124	2021-04-13	03	04	06	08	27	12
1125	2021-04-20	02	06	10	14	21	18
1126	2021-04-27	06	08	20	30	31	25
1127	2021-05-04	08	22	24	27	28	16
1128	2021-05-11	04	07	13	24	30	02
1129	2021-05-18	05	09	16	29	30	12
1130	2021-05-25	05	06	08	25	26	11
1131	2021-06-01	06	08	11	24	29	23
1132	2021-06-08	03	04	14	15	18	05
1133	2021-06-15	14	17	23	28	30	07
1134	2021-06-22	06	13	20	23	28	21
1135	2021-06-29	07	19	21	23	28	24
1136	2021-07-06	11	15	20	22	23	04
1137	2021-07-13	07	08	21	25	31	14
1138	2021-07-20	14	20	23	28	29	27
1139	2021-07-27	12	16	17	24	31	22
1140	2021-08-03	07	11	17	19	28	25
1141	2021-08-10	09	12	17	18	27	22
1142	2021-08-17	11	23	25	29	30	18
1143	2021-08-24	03	04	16	19	27	23
1144	2021-08-31	04	11	14	21	30	27
